2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-21:<ColorSpec handle:bluz71/vim-moonfly-colors, color_name:moonfly, url:https://github.com/bluz71/vim-moonfly-colors, plugin_name: vim-moonfly-colors, git_branch:None, install_path:bluz71-vim-moonfly-colors>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-22:<ColorSpec handle:bluz71/vim-nightfly-colors, color_name:nightfly, url:https://github.com/bluz71/vim-nightfly-colors, plugin_name: vim-nightfly-colors, git_branch:None, install_path:bluz71-vim-nightfly-colors>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-23:<ColorSpec handle:edeneast/nightfox.nvim, color_name:nightfox, url:https://github.com/edeneast/nightfox.nvim, plugin_name: nightfox.nvim, git_branch:None, install_path:edeneast-nightfox.nvim>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-24:<ColorSpec handle:shaunsingh/nord.nvim, color_name:nord, url:https://github.com/shaunsingh/nord.nvim, plugin_name: nord.nvim, git_branch:None, install_path:shaunsingh-nord.nvim>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-25:<ColorSpec handle:alexvzyl/nordic.nvim, color_name:nordic, url:https://github.com/alexvzyl/nordic.nvim, plugin_name: nordic.nvim, git_branch:None, install_path:alexvzyl-nordic.nvim>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-26:<ColorSpec handle:rakr/vim-one, color_name:one, url:https://github.com/rakr/vim-one, plugin_name: vim-one, git_branch:None, install_path:rakr-vim-one>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-27:<ColorSpec handle:olimorris/onedarkpro.nvim, color_name:onedark, url:https://github.com/olimorris/onedarkpro.nvim, plugin_name: onedarkpro.nvim, git_branch:None, install_path:olimorris-onedarkpro.nvim>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-28:<ColorSpec handle:nyoom-engineering/oxocarbon.nvim, color_name:oxocarbon, url:https://github.com/nyoom-engineering/oxocarbon.nvim, plugin_name: oxocarbon.nvim, git_branch:None, install_path:nyoom-engineering-oxocarbon.nvim>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-29:<ColorSpec handle:rose-pine/neovim, color_name:rose-pine, url:https://github.com/rose-pine/neovim, plugin_name: neovim, git_branch:None, install_path:rose-pine-neovim>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-30:<ColorSpec handle:junegunn/seoul256.vim, color_name:seoul256, url:https://github.com/junegunn/seoul256.vim, plugin_name: seoul256.vim, git_branch:None, install_path:junegunn-seoul256.vim>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-31:<ColorSpec handle:craftzdog/solarized-osaka.nvim, color_name:solarized-osaka, url:https://github.com/craftzdog/solarized-osaka.nvim, plugin_name: solarized-osaka.nvim, git_branch:None, install_path:craftzdog-solarized-osaka.nvim>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-32:<ColorSpec handle:lifepillar/vim-solarized8, color_name:solarized8, url:https://codeberg.org/lifepillar/vim-solarized8, plugin_name: vim-solarized8, git_branch:neovim, install_path:lifepillar-vim-solarized8>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-33:<ColorSpec handle:sainnhe/sonokai, color_name:sonokai, url:https://github.com/sainnhe/sonokai, plugin_name: sonokai, git_branch:None, install_path:sainnhe-sonokai>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-34:<ColorSpec handle:jacoborus/tender.vim, color_name:tender, url:https://github.com/jacoborus/tender.vim, plugin_name: tender.vim, git_branch:None, install_path:jacoborus-tender.vim>
2026-04-07 17:56:44,143 INFO [collect.py:242](_build_md_list) - collect spec-35:<ColorSpec handle:folke/tokyonight.nvim, color_name:tokyonight, url:https://github.com/folke/tokyonight.nvim, plugin_name: tokyonight.nvim, git_branch:None, install_path:folke-tokyonight.nvim>
2026-04-07 17:56:44,144 INFO [collect.py:242](_build_md_list) - collect spec-36:<ColorSpec handle:vague-theme/vague.nvim, color_name:vague, url:https://github.com/vague-theme/vague.nvim, plugin_name: vague.nvim, git_branch:None, install_path:vague-theme-vague.nvim>
2026-04-07 17:56:44,144 INFO [collect.py:242](_build_md_list) - collect spec-37:<ColorSpec handle:mofiqul/vscode.nvim, color_name:vscode, url:https://github.com/mofiqul/vscode.nvim, plugin_name: vscode.nvim, git_branch:None, install_path:mofiqul-vscode.nvim>
2026-04-07 17:56:44,144 INFO [collect.py:242](_build_md_list) - collect spec-38:<ColorSpec handle:zenbones-theme/zenbones.nvim, color_name:zenbones, url:https://github.com/zenbones-theme/zenbones.nvim, plugin_name: zenbones.nvim, git_branch:None, install_path:zenbones-theme-zenbones.nvim>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-0:<ColorSpec handle:mhartington/oceanic-next, color_name:OceanicNext, url:https://github.com/mhartington/oceanic-next, plugin_name: oceanic-next, git_branch:None, install_path:mhartington-oceanic-next>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-1:<ColorSpec handle:nlknguyen/papercolor-theme, color_name:PaperColor, url:https://github.com/nlknguyen/papercolor-theme, plugin_name: papercolor-theme, git_branch:None, install_path:nlknguyen-papercolor-theme>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-2:<ColorSpec handle:romainl/apprentice, color_name:apprentice, url:https://github.com/romainl/apprentice, plugin_name: apprentice, git_branch:None, install_path:romainl-apprentice>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-3:<ColorSpec handle:ayu-theme/ayu-vim, color_name:ayu, url:https://github.com/ayu-theme/ayu-vim, plugin_name: ayu-vim, git_branch:None, install_path:ayu-theme-ayu-vim>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-4:<ColorSpec handle:catppuccin/nvim, color_name:catppuccin, url:https://github.com/catppuccin/nvim, plugin_name: catppuccin, git_branch:None, install_path:catppuccin-nvim>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-5:<ColorSpec handle:tomasiser/vim-code-dark, color_name:codedark, url:https://github.com/tomasiser/vim-code-dark, plugin_name: vim-code-dark, git_branch:None, install_path:tomasiser-vim-code-dark>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-6:<ColorSpec handle:scottmckendry/cyberdream.nvim, color_name:cyberdream, url:https://github.com/scottmckendry/cyberdream.nvim, plugin_name: cyberdream.nvim, git_branch:None, install_path:scottmckendry-cyberdream.nvim>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-7:<ColorSpec handle:ajmwagar/vim-deus, color_name:deus, url:https://github.com/ajmwagar/vim-deus, plugin_name: vim-deus, git_branch:None, install_path:ajmwagar-vim-deus>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-8:<ColorSpec handle:dracula/vim, color_name:dracula, url:https://github.com/dracula/vim, plugin_name: dracula, git_branch:None, install_path:dracula-vim>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-9:<ColorSpec handle:sainnhe/edge, color_name:edge, url:https://github.com/sainnhe/edge, plugin_name: edge, git_branch:None, install_path:sainnhe-edge>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-10:<ColorSpec handle:sainnhe/everforest, color_name:everforest, url:https://github.com/sainnhe/everforest, plugin_name: everforest, git_branch:None, install_path:sainnhe-everforest>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-11:<ColorSpec handle:fenetikm/falcon, color_name:falcon, url:https://github.com/fenetikm/falcon, plugin_name: falcon, git_branch:None, install_path:fenetikm-falcon>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-12:<ColorSpec handle:projekt0n/github-nvim-theme, color_name:github_dark, url:https://github.com/projekt0n/github-nvim-theme, plugin_name: github-nvim-theme, git_branch:None, install_path:projekt0n-github-nvim-theme>
2026-04-07 17:56:44,144 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-13:<ColorSpec handle:whatyouhide/vim-gotham, color_name:gotham, url:https://github.com/whatyouhide/vim-gotham, plugin_name: vim-gotham, git_branch:None, install_path:whatyouhide-vim-gotham>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-14:<ColorSpec handle:ellisonleao/gruvbox.nvim, color_name:gruvbox, url:https://github.com/ellisonleao/gruvbox.nvim, plugin_name: gruvbox.nvim, git_branch:None, install_path:ellisonleao-gruvbox.nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-15:<ColorSpec handle:sainnhe/gruvbox-material, color_name:gruvbox-material, url:https://github.com/sainnhe/gruvbox-material, plugin_name: gruvbox-material, git_branch:None, install_path:sainnhe-gruvbox-material>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-16:<ColorSpec handle:cocopon/iceberg.vim, color_name:iceberg, url:https://github.com/cocopon/iceberg.vim, plugin_name: iceberg.vim, git_branch:None, install_path:cocopon-iceberg.vim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-17:<ColorSpec handle:nanotech/jellybeans.vim, color_name:jellybeans, url:https://github.com/nanotech/jellybeans.vim, plugin_name: jellybeans.vim, git_branch:None, install_path:nanotech-jellybeans.vim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-18:<ColorSpec handle:rebelot/kanagawa.nvim, color_name:kanagawa, url:https://github.com/rebelot/kanagawa.nvim, plugin_name: kanagawa.nvim, git_branch:None, install_path:rebelot-kanagawa.nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-19:<ColorSpec handle:marko-cerovac/material.nvim, color_name:material, url:https://github.com/marko-cerovac/material.nvim, plugin_name: material.nvim, git_branch:None, install_path:marko-cerovac-material.nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-20:<ColorSpec handle:savq/melange-nvim, color_name:melange, url:https://github.com/savq/melange-nvim, plugin_name: melange-nvim, git_branch:None, install_path:savq-melange-nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-21:<ColorSpec handle:bluz71/vim-moonfly-colors, color_name:moonfly, url:https://github.com/bluz71/vim-moonfly-colors, plugin_name: vim-moonfly-colors, git_branch:None, install_path:bluz71-vim-moonfly-colors>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-22:<ColorSpec handle:bluz71/vim-nightfly-colors, color_name:nightfly, url:https://github.com/bluz71/vim-nightfly-colors, plugin_name: vim-nightfly-colors, git_branch:None, install_path:bluz71-vim-nightfly-colors>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-23:<ColorSpec handle:edeneast/nightfox.nvim, color_name:nightfox, url:https://github.com/edeneast/nightfox.nvim, plugin_name: nightfox.nvim, git_branch:None, install_path:edeneast-nightfox.nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-24:<ColorSpec handle:shaunsingh/nord.nvim, color_name:nord, url:https://github.com/shaunsingh/nord.nvim, plugin_name: nord.nvim, git_branch:None, install_path:shaunsingh-nord.nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-25:<ColorSpec handle:alexvzyl/nordic.nvim, color_name:nordic, url:https://github.com/alexvzyl/nordic.nvim, plugin_name: nordic.nvim, git_branch:None, install_path:alexvzyl-nordic.nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-26:<ColorSpec handle:rakr/vim-one, color_name:one, url:https://github.com/rakr/vim-one, plugin_name: vim-one, git_branch:None, install_path:rakr-vim-one>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-27:<ColorSpec handle:olimorris/onedarkpro.nvim, color_name:onedark, url:https://github.com/olimorris/onedarkpro.nvim, plugin_name: onedarkpro.nvim, git_branch:None, install_path:olimorris-onedarkpro.nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-28:<ColorSpec handle:nyoom-engineering/oxocarbon.nvim, color_name:oxocarbon, url:https://github.com/nyoom-engineering/oxocarbon.nvim, plugin_name: oxocarbon.nvim, git_branch:None, install_path:nyoom-engineering-oxocarbon.nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-29:<ColorSpec handle:rose-pine/neovim, color_name:rose-pine, url:https://github.com/rose-pine/neovim, plugin_name: neovim, git_branch:None, install_path:rose-pine-neovim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-30:<ColorSpec handle:junegunn/seoul256.vim, color_name:seoul256, url:https://github.com/junegunn/seoul256.vim, plugin_name: seoul256.vim, git_branch:None, install_path:junegunn-seoul256.vim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-31:<ColorSpec handle:craftzdog/solarized-osaka.nvim, color_name:solarized-osaka, url:https://github.com/craftzdog/solarized-osaka.nvim, plugin_name: solarized-osaka.nvim, git_branch:None, install_path:craftzdog-solarized-osaka.nvim>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-32:<ColorSpec handle:lifepillar/vim-solarized8, color_name:solarized8, url:https://codeberg.org/lifepillar/vim-solarized8, plugin_name: vim-solarized8, git_branch:neovim, install_path:lifepillar-vim-solarized8>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-33:<ColorSpec handle:sainnhe/sonokai, color_name:sonokai, url:https://github.com/sainnhe/sonokai, plugin_name: sonokai, git_branch:None, install_path:sainnhe-sonokai>
2026-04-07 17:56:44,145 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-34:<ColorSpec handle:jacoborus/tender.vim, color_name:tender, url:https://github.com/jacoborus/tender.vim, plugin_name: tender.vim, git_branch:None, install_path:jacoborus-tender.vim>
2026-04-07 17:56:44,146 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-35:<ColorSpec handle:folke/tokyonight.nvim, color_name:tokyonight, url:https://github.com/folke/tokyonight.nvim, plugin_name: tokyonight.nvim, git_branch:None, install_path:folke-tokyonight.nvim>
2026-04-07 17:56:44,146 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-36:<ColorSpec handle:vague-theme/vague.nvim, color_name:vague, url:https://github.com/vague-theme/vague.nvim, plugin_name: vague.nvim, git_branch:None, install_path:vague-theme-vague.nvim>
2026-04-07 17:56:44,146 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-37:<ColorSpec handle:mofiqul/vscode.nvim, color_name:vscode, url:https://github.com/mofiqul/vscode.nvim, plugin_name: vscode.nvim, git_branch:None, install_path:mofiqul-vscode.nvim>
2026-04-07 17:56:44,146 INFO [collect.py:194](_build_lua_specs) - dump lua specs for spec-38:<ColorSpec handle:zenbones-theme/zenbones.nvim, color_name:zenbones, url:https://github.com/zenbones-theme/zenbones.nvim, plugin_name: zenbones.nvim, git_branch:None, install_path:zenbones-theme-zenbones.nvim>
